"versionNbr (Form Version Number)","Rule Version Specific (0=no,1=yes)","Form Name (* indicates multiple forms involved)","Field Name (* indicates multiple fields involved)","Data Capture Rules Sequence","Rule Description","Rule Display Message","Rule Definition","Fields Involved","formGUID","fieldGUID","versionGUID"
0,0,"*","*",999,,"Female 6-month rat Day 13 speed on treadmill is not 18","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day13_treadmillspeed_RTRA ne 18 and day13_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY13_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 8 speed on treadmill is not 18","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day8_treadmillspeed_RTRA ne 18 and day8_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY8_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 7 speed on treadmill is not 18","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day7_treadmillspeed_RTRA ne 18 and day7_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY7_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 5 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day5_treadmillspeed_RTRA ne 16 and day5_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY5_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 9 speed on treadmill is not 18","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day9_treadmillspeed_RTRA ne 18 and day9_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY9_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 3 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day3_treadmillspeed_RTRA ne 16 and day3_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY3_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 4 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day4_treadmillspeed_RTRA ne 16 and day4_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY4_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 6 speed on treadmill is not 18","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day6_treadmillspeed_RTRA ne 18 and day6_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY6_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 1 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day1_treadmillspeed_RTRA ne 16 and day1_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY1_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 20 time on treadmill is not 39","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day20_timeontreadmill_RTRA ne 39 and day20_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY20_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 18 time on treadmill is not 37","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day18_timeontreadmill_RTRA ne 37 and day18_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY18_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 2 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day2_treadmillspeed_RTRA ne 16 and day2_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 16 time on treadmill is not 35","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day16_timeontreadmill_RTRA ne 35 and day16_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY16_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 17 time on treadmill is not 36","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day17_timeontreadmill_RTRA ne 36 and day17_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY17_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 19 time on treadmill is not 38","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day19_timeontreadmill_RTRA ne 38 and day19_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY19_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 14 time on treadmill is not 33","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day14_timeontreadmill_RTRA ne 33 and day14_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY14_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 13 time on treadmill is not 32","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day13_timeontreadmill_RTRA ne 32 and day13_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY13_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 11 time on treadmill is not 30","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day11_timeontreadmill_RTRA ne 30 and day11_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY11_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 15 time on treadmill is not 34","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day15_timeontreadmill_RTRA ne 34 and day15_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY15_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 9 time on treadmill is not 28","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day9_timeontreadmill_RTRA ne 28 and day9_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY9_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 10 time on treadmill is not 29","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day10_timeontreadmill_RTRA ne 29 and day10_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY10_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 12 time on treadmill is not 31","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day12_timeontreadmill_RTRA ne 31 and day12_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY12_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 7 time on treadmill is not 26","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day7_timeontreadmill_RTRA ne 26 and day7_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY7_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 6 time on treadmill is not 25","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day6_timeontreadmill_RTRA ne 25 and day6_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY6_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 4 time on treadmill is not 23","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day4_timeontreadmill_RTRA ne 23 and day4_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY4_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 8 time on treadmill is not 27","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day8_timeontreadmill_RTRA ne 27 and day8_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY8_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 2 time on treadmill is not 21","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day2_timeontreadmill_RTRA ne 21 and day2_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY2_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 3 time on treadmill is not 22","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day3_timeontreadmill_RTRA ne 22 and day3_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY3_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 5 time on treadmill is not 24","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day5_timeontreadmill_RTRA ne 24 and day5_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY5_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"8-week rat did not have VO2 #2 on day 36 of training","ANIRandGroup in ('Eight-week program Training Group','Eight-week program Control Group') and d_vo2_rvmt_2 ne . And day36date_rtra ne d_vo2_rvmt_2","D_VO2_RVMT_2|DAY36DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"8-week rat did not have NMR #2 on day 40 of training","ANIRandGroup in ('Eight-week program Training Group','Eight-week program Control Group') and d_nmr_rnmr_2 ne . And day40date_rtra ne d_nmr_rnmr_2","D_NMR_RNMR_2|DAY40DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"4-week rat did not have NMR #2 on day 20 of training","ANIRandGroup in ('Four-week program Training Group') and d_nmr_rnmr_2 ne . And day20date_rtra ne d_nmr_rnmr_2","D_NMR_RNMR_2|DAY20DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 1 time on treadmill is not 20","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day1_timeontreadmill_RTRA ne 20 and day1_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY1_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 39 incline on treadmill is not 10","day39_treadmillincline_RTRA ne 10 and day39_treadmillincline_RTRA ne .","DAY39_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 40 incline on treadmill is not 10","day40_treadmillincline_RTRA ne 10 and day40_treadmillincline_RTRA ne .","DAY40_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"4-week rat did not have VO2 #2 on day 16 of training","ANIRandGroup in ('Four-week program Training Group') and d_vo2_rvmt_2 ne . And day16date_rtra ne d_vo2_rvmt_2","D_VO2_RVMT_2|DAY16DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 37 incline on treadmill is not 10","day37_treadmillincline_RTRA ne 10 and day37_treadmillincline_RTRA ne .","DAY37_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 36 incline on treadmill is not 10","day36_treadmillincline_RTRA ne 10 and day36_treadmillincline_RTRA ne .","DAY36_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 34 incline on treadmill is not 10","day34_treadmillincline_RTRA ne 10 and day34_treadmillincline_RTRA ne .","DAY34_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 38 incline on treadmill is not 10","day38_treadmillincline_RTRA ne 10 and day38_treadmillincline_RTRA ne .","DAY38_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 32 incline on treadmill is not 10","day32_treadmillincline_RTRA ne 10 and day32_treadmillincline_RTRA ne .","DAY32_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 33 incline on treadmill is not 10","day33_treadmillincline_RTRA ne 10 and day33_treadmillincline_RTRA ne .","DAY33_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 35 incline on treadmill is not 10","day35_treadmillincline_RTRA ne 10 and day35_treadmillincline_RTRA ne .","DAY35_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 30 incline on treadmill is not 10","day30_treadmillincline_RTRA ne 10 and day30_treadmillincline_RTRA ne .","DAY30_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 29 incline on treadmill is not 10","day29_treadmillincline_RTRA ne 10 and day29_treadmillincline_RTRA ne .","DAY29_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 27 incline on treadmill is not 10","day27_treadmillincline_RTRA ne 10 and day27_treadmillincline_RTRA ne .","DAY27_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 31 incline on treadmill is not 10","day31_treadmillincline_RTRA ne 10 and day31_treadmillincline_RTRA ne .","DAY31_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 25 incline on treadmill is not 10","day25_treadmillincline_RTRA ne 10 and day25_treadmillincline_RTRA ne .","DAY25_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 26 incline on treadmill is not 10","day26_treadmillincline_RTRA ne 10 and day26_treadmillincline_RTRA ne .","DAY26_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 28 incline on treadmill is not 10","day28_treadmillincline_RTRA ne 10 and day28_treadmillincline_RTRA ne .","DAY28_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 23 incline on treadmill is not 10","day23_treadmillincline_RTRA ne 10 and day23_treadmillincline_RTRA ne .","DAY23_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 22 incline on treadmill is not 10","day22_treadmillincline_RTRA ne 10 and day22_treadmillincline_RTRA ne .","DAY22_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 20 incline on treadmill is not 10","day20_treadmillincline_RTRA ne 10 and day20_treadmillincline_RTRA ne .","DAY20_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 24 incline on treadmill is not 10","day24_treadmillincline_RTRA ne 10 and day24_treadmillincline_RTRA ne .","DAY24_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 18 incline on treadmill is not 10","day18_treadmillincline_RTRA ne 10 and day18_treadmillincline_RTRA ne .","DAY18_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 19 incline on treadmill is not 10","day19_treadmillincline_RTRA ne 10 and day19_treadmillincline_RTRA ne .","DAY19_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 21 incline on treadmill is not 10","day21_treadmillincline_RTRA ne 10 and day21_treadmillincline_RTRA ne .","DAY21_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 16 incline on treadmill is not 10","day16_treadmillincline_RTRA ne 10 and day16_treadmillincline_RTRA ne .","DAY16_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 15 incline on treadmill is not 10","day15_treadmillincline_RTRA ne 10 and day15_treadmillincline_RTRA ne .","DAY15_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 13 incline on treadmill is not 10","day13_treadmillincline_RTRA ne 10 and day13_treadmillincline_RTRA ne .","DAY13_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 17 incline on treadmill is not 10","day17_treadmillincline_RTRA ne 10 and day17_treadmillincline_RTRA ne .","DAY17_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 11 incline on treadmill is not 10","day11_treadmillincline_RTRA ne 10 and day11_treadmillincline_RTRA ne .","DAY11_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 12 incline on treadmill is not 10","day12_treadmillincline_RTRA ne 10 and day12_treadmillincline_RTRA ne .","DAY12_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 14 incline on treadmill is not 10","day14_treadmillincline_RTRA ne 10 and day14_treadmillincline_RTRA ne .","DAY14_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 9 incline on treadmill is not 5","day9_treadmillincline_RTRA ne 5 and day9_treadmillincline_RTRA ne .","DAY9_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 8 incline on treadmill is not 5","day8_treadmillincline_RTRA ne 5 and day8_treadmillincline_RTRA ne .","DAY8_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 6 incline on treadmill is not 5","day6_treadmillincline_RTRA ne 5 and day6_treadmillincline_RTRA ne .","DAY6_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 10 incline on treadmill is not 5","day10_treadmillincline_RTRA ne 5 and day10_treadmillincline_RTRA ne .","DAY10_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 4 incline on treadmill is not 5","day4_treadmillincline_RTRA ne 5 and day4_treadmillincline_RTRA ne .","DAY4_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,,"Day 5 incline on treadmill is not 5","day5_treadmillincline_RTRA ne 5 and day5_treadmillincline_RTRA ne .","DAY5_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
